"id_poliza","segmento","prob_segmento","mult_freq","n_siniestros_DM","siniestro_DM","n_siniestros_Robo","siniestro_Robo","n_siniestros_RC","siniestro_RC","siniestro_total","prima_DM_comercial","prima_Robo_comercial","prima_RC_comercial","prima_total","LR"
7747,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7748,"Alto riesgo",0.2,1.5,0,0,1,15530.5046257692,0,0,15530.5046257692,2047.5,1170,2808,6025.5,2.57746321894767
7749,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7750,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7751,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7752,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7753,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7754,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7755,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7756,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7757,"Alto riesgo",0.2,1.5,0,0,1,24324.9893662914,0,0,24324.9893662914,2047.5,1170,2808,6025.5,4.03700761203077
7758,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7759,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7760,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7761,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7762,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7763,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7764,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7765,"Alto riesgo",0.2,1.5,0,0,0,0,1,15148.5261480553,15148.5261480553,2047.5,1170,2808,6025.5,2.51406956236915
7766,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7767,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7768,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7769,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7770,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7771,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7772,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7773,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7774,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7775,"Alto riesgo",0.2,1.5,0,0,1,16083.4300395107,0,0,16083.4300395107,2047.5,1170,2808,6025.5,2.66922745656139
7776,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7777,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7778,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7779,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7780,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7781,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7782,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7783,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7784,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7785,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7786,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7787,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7788,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7789,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7790,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7791,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7792,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7793,"Alto riesgo",0.2,1.5,0,0,1,73958.9963229671,0,0,73958.9963229671,2047.5,1170,2808,6025.5,12.274333469914
7794,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7795,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7796,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7797,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7798,"Estándar",0.5,1,0,0,1,27535.7514586349,0,0,27535.7514586349,1365,780,1872,4017,6.85480494364823
7799,"Alto riesgo",0.2,1.5,0,0,0,0,1,42976.3012869641,42976.3012869641,2047.5,1170,2808,6025.5,7.13240416346595
7800,"Alto riesgo",0.2,1.5,0,0,1,15577.1287361663,1,18440.0770803738,34017.20581654,2047.5,1170,2808,6025.5,5.64554075454983
7801,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7802,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7803,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7804,"Alto riesgo",0.2,1.5,0,0,0,0,1,15337.8775099584,15337.8775099584,2047.5,1170,2808,6025.5,2.54549456641912
7805,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7806,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7807,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7808,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7809,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7810,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7811,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7812,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7813,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7814,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7815,"Estándar",0.5,1,0,0,0,0,1,17242.5330032614,17242.5330032614,1365,780,1872,4017,4.29239059080443
7816,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7817,"Bajo riesgo",0.3,0.7,1,79084.6140094971,0,0,0,0,79084.6140094971,955.5,546,1310.4,2811.9,28.1249738644678
7818,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7819,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7820,"Alto riesgo",0.2,1.5,0,0,0,0,1,13207.9068092883,13207.9068092883,2047.5,1170,2808,6025.5,2.19200179392387
7821,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7822,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7823,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7824,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7825,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7826,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7827,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7828,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7829,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7830,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7831,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7832,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7833,"Alto riesgo",0.2,1.5,1,36602.7523568408,0,0,0,0,36602.7523568408,2047.5,1170,2808,6025.5,6.07464149976612
7834,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7835,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7836,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7837,"Alto riesgo",0.2,1.5,1,41830.7331254713,1,4803.72621962219,0,0,46634.4593450935,2047.5,1170,2808,6025.5,7.73951694383761
7838,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7839,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7840,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7841,"Bajo riesgo",0.3,0.7,0,0,1,13991.8935162745,0,0,13991.8935162745,955.5,546,1310.4,2811.9,4.9759570099486
7842,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7843,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7844,"Alto riesgo",0.2,1.5,0,0,0,0,1,20759.4501533399,20759.4501533399,2047.5,1170,2808,6025.5,3.44526597848144
7845,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7846,"Bajo riesgo",0.3,0.7,0,0,0,0,1,20086.4116486367,20086.4116486367,955.5,546,1310.4,2811.9,7.14335916947142
7847,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7848,"Alto riesgo",0.2,1.5,1,11480.9718682067,0,0,1,34570.4160904626,46051.3879586693,2047.5,1170,2808,6025.5,7.64274964047287
7849,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7850,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7851,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7852,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7853,"Estándar",0.5,1,0,0,0,0,1,26417.4713206656,26417.4713206656,1365,780,1872,4017,6.57641805343928
7854,"Estándar",0.5,1,1,14240.8230451731,0,0,0,0,14240.8230451731,1365,780,1872,4017,3.54513892087953
7855,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7856,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7857,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7858,"Estándar",0.5,1,1,13966.5446511317,0,0,0,0,13966.5446511317,1365,780,1872,4017,3.47685950986599
7859,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7860,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7861,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7862,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7863,"Bajo riesgo",0.3,0.7,0,0,0,0,1,6901.41977463528,6901.41977463528,955.5,546,1310.4,2811.9,2.45436173926359
7864,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7865,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7866,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7867,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7868,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7869,"Estándar",0.5,1,1,15591.7350886216,0,0,0,0,15591.7350886216,1365,780,1872,4017,3.88143766209151
7870,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7871,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7872,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7873,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7874,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7875,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7876,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7877,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7878,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7879,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7880,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7881,"Estándar",0.5,1,1,7897.64274930111,0,0,0,0,7897.64274930111,1365,780,1872,4017,1.96605495377175
7882,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7883,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7884,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7885,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7886,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7887,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7888,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7889,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7890,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7891,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7892,"Estándar",0.5,1,1,9910.3103773459,0,0,0,0,9910.3103773459,1365,780,1872,4017,2.46709245141795
7893,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7894,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7895,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7896,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7897,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7898,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7899,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7900,"Estándar",0.5,1,0,0,1,23091.9256466345,0,0,23091.9256466345,1365,780,1872,4017,5.74855007384478
7901,"Estándar",0.5,1,0,0,1,9674.72008607482,0,0,9674.72008607482,1365,780,1872,4017,2.40844413394942
7902,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7903,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7904,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7905,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7906,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7907,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7908,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7909,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7910,"Estándar",0.5,1,1,56529.1903118944,0,0,0,0,56529.1903118944,1365,780,1872,4017,14.0724894976088
7911,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7912,"Estándar",0.5,1,1,40064.0205464172,0,0,0,0,40064.0205464172,1365,780,1872,4017,9.97361726323554
7913,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7914,"Estándar",0.5,1,1,27785.0356146757,0,0,1,10605.5024817847,38390.5380964604,1365,780,1872,4017,9.55701720101079
7915,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7916,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7917,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7918,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7919,"Estándar",0.5,1,0,0,1,7406.63158473048,0,0,7406.63158473048,1365,780,1872,4017,1.84382165415247
7920,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7921,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7922,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7923,"Estándar",0.5,1,1,29109.1372319927,0,0,0,0,29109.1372319927,1365,780,1872,4017,7.24648673935592
7924,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7925,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7926,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7927,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7928,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7929,"Alto riesgo",0.2,1.5,1,11625.7562808821,0,0,0,0,11625.7562808821,2047.5,1170,2808,6025.5,1.92942598637161
7930,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7931,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7932,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7933,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7934,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7935,"Estándar",0.5,1,0,0,0,0,1,12183.9181499006,12183.9181499006,1365,780,1872,4017,3.03308890960931
7936,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7937,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7938,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7939,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7940,"Alto riesgo",0.2,1.5,1,19259.451777448,0,0,0,0,19259.451777448,2047.5,1170,2808,6025.5,3.19632425150577
7941,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7942,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7943,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7944,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7945,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7946,"Estándar",0.5,1,1,16299.241619718,0,0,0,0,16299.241619718,1365,780,1872,4017,4.05756575048991
7947,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7948,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7949,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7950,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7951,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7952,"Estándar",0.5,1,1,12920.1544050541,0,0,0,0,12920.1544050541,1365,780,1872,4017,3.2163690328738
7953,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7954,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7955,"Alto riesgo",0.2,1.5,0,0,0,0,2,13539.0874599695,13539.0874599695,2047.5,1170,2808,6025.5,2.24696497551565
7956,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7957,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7958,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7959,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7960,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7961,"Alto riesgo",0.2,1.5,1,11064.967000501,0,0,0,0,11064.967000501,2047.5,1170,2808,6025.5,1.83635665098348
7962,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7963,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7964,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7965,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7966,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7967,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7968,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7969,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7970,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7971,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7972,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7973,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7974,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7975,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7976,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7977,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7978,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7979,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7980,"Estándar",0.5,1,0,0,1,7111.2590328526,0,0,7111.2590328526,1365,780,1872,4017,1.77029102137232
7981,"Estándar",0.5,1,0,0,1,11672.8528150816,0,0,11672.8528150816,1365,780,1872,4017,2.90586328480997
7982,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7983,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
7984,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7985,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7986,"Estándar",0.5,1,1,19389.3593975302,0,0,0,0,19389.3593975302,1365,780,1872,4017,4.8268258395644
7987,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7988,"Estándar",0.5,1,0,0,0,0,1,11668.1191745405,11668.1191745405,1365,780,1872,4017,2.90468488288286
7989,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7990,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7991,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7992,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7993,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7994,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7995,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7996,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7997,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
7998,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
7999,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8000,"Bajo riesgo",0.3,0.7,0,0,0,0,1,24108.5321206869,24108.5321206869,955.5,546,1310.4,2811.9,8.57375159880754
8001,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8002,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8003,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
8004,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8005,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
8006,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8007,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8008,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
8009,"Estándar",0.5,1,1,16502.9503186441,0,0,0,0,16502.9503186441,1365,780,1872,4017,4.10827740070802
8010,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
8011,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
8012,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
8013,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8014,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8015,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
8016,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
8017,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
8018,"Alto riesgo",0.2,1.5,0,0,1,36717.1654038199,0,0,36717.1654038199,2047.5,1170,2808,6025.5,6.09362964132767
8019,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
8020,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
8021,"Estándar",0.5,1,0,0,0,0,1,13930.2052594763,13930.2052594763,1365,780,1872,4017,3.46781310915517
8022,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
8023,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
